profundidad,tipomagnitud,id_pdf_tematico,intensidad,referencia3,createdAt,latitud,reporte_acelerometrico_pdf,longitud,hora_utc,hora_local,mapa,idlistasismos,publicado,referencia,updatedAt,referencia2,informe,codigo,numero_reporte,magnitud,fecha_utc,fecha_local
54,,0,II-III Chilca,,2024-01-14T19:44:20.000Z,-12.5,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240031_20240114_194103.pdf,-76.7,,1970-01-01T14:41:03.000Z,,9204,1,"4 km al E de Chilca, Cañete - Lima",2024-01-14T19:44:20.000Z,,,2024-0031,31,3.5,,2024-01-14T00:00:00.000Z
35,,0,II-III Huacho,,2024-01-15T17:35:40.000Z,-11.36,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240032_20240115_172950.pdf,-77.96,,1970-01-01T12:29:50.000Z,,9205,1,"47 km al SO de Huacho, Huaura - Lima",2024-01-15T17:35:40.000Z,,,2024-0032,32,3.8,,2024-01-15T00:00:00.000Z
23,,0,III Sta. Maria De Nieva,,2024-01-16T06:41:37.000Z,-4.07,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240033_20240116_063650.pdf,-77.66,,1970-01-01T01:36:50.000Z,,9206,1,"61 km al N de Sta. Maria De Nieva, Condorcanqui - Amazonas",2024-01-16T06:41:37.000Z,,,2024-0033,33,4.4,,2024-01-16T00:00:00.000Z
101,,0,,,2024-01-16T14:48:24.000Z,-13.36,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240034_20240116_144348.pdf,-74.63,,1970-01-01T09:43:48.000Z,,9207,1,"39 km al NO de Chuschi, Cangallo - Ayacucho",2024-01-16T14:48:24.000Z,,,2024-0034,34,4,,2024-01-16T00:00:00.000Z
151,,0,,,2024-01-19T19:45:09.000Z,-15.5,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240035_20240119_121912.pdf,-71.85,,1970-01-01T07:19:12.000Z,,9208,1,"12 km al N de Madrigal, Caylloma - Arequipa",2024-01-19T19:45:09.000Z,,,2024-0035,35,4.5,,2024-01-19T00:00:00.000Z
44,,0,II-III Chilca,,2024-01-20T03:42:31.000Z,-12.75,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240036_20240120_033946.pdf,-76.97,,1970-01-01T22:39:46.000Z,,9209,1,"37 km al SO de Chilca, Cañete - Lima",2024-01-20T03:42:31.000Z,,,2024-0036,36,3.6,,2024-01-19T00:00:00.000Z
20,,0,II Quilca,,2024-01-20T20:23:22.000Z,-16.87,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240037_20240120_200342.pdf,-72.23,,1970-01-01T15:03:42.000Z,,9210,1,"27 km al SE de Quilca, Camana - Arequipa",2024-01-20T20:23:22.000Z,,,2024-0037,37,3.5,,2024-01-20T00:00:00.000Z
611,,0,III Esperanza,,2024-01-20T21:39:42.000Z,-7.27,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240038_20240120_213051.pdf,-71.58,,1970-01-01T16:30:51.000Z,,9211,1,"294 km al N de Esperanza, Purus - Ucayali",2024-01-20T21:39:42.000Z,,,2024-0038,38,6.5,,2024-01-20T00:00:00.000Z
221,,0,,,2024-01-21T09:48:53.000Z,-15.46,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240039_20240121_094314.pdf,-70.59,,1970-01-01T04:43:14.000Z,,9212,1,"24 km al N de Santa Lucia, Lampa - Puno",2024-01-21T09:48:53.000Z,,,2024-0039,39,4,,2024-01-21T00:00:00.000Z
131,,0,,,2024-01-22T17:24:33.000Z,-5.41,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240040_20240122_172156.pdf,-77.71,,1970-01-01T12:21:56.000Z,,9213,1,"54 km al N de Jumbilla, Bongara - Amazonas",2024-01-22T17:24:33.000Z,,,2024-0040,40,4.2,,2024-01-22T00:00:00.000Z
96,,0,,,2024-01-22T18:37:23.000Z,-16.08,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240041_20240122_183438.pdf,-72.87,,1970-01-01T13:34:38.000Z,,9214,1,"36 km al SO de Chuquibamba, Condesuyos - Arequipa",2024-01-22T18:37:23.000Z,,,2024-0041,41,4,,2024-01-22T00:00:00.000Z
154,,0,,,2024-01-23T12:56:40.000Z,-16.92,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240042_20240123_125150.pdf,-69.91,,1970-01-01T07:51:50.000Z,,9215,1,"34 km al NO de Capaso, El Collao - Puno",2024-01-23T12:56:40.000Z,,,2024-0042,42,4.3,,2024-01-23T00:00:00.000Z
36,,0,III Pimentel,,2024-01-23T17:19:55.000Z,-7.17,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240043_20240123_171720.pdf,-80.01,,1970-01-01T12:17:20.000Z,,9216,1,"39 km al S de Pimentel, Chiclayo - Lambayeque",2024-01-23T17:19:55.000Z,,,2024-0043,43,4.2,,2024-01-23T00:00:00.000Z
22,,0,III-IV Ica,,2024-01-23T21:38:44.000Z,-14.67,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240044_20240123_213557.pdf,-76.1,,1970-01-01T16:35:57.000Z,,9217,1,"78 km al SO de Ica, Ica - Ica",2024-01-23T21:38:44.000Z,,,2024-0044,44,4.9,,2024-01-23T00:00:00.000Z
30,,0,,,2024-01-25T11:24:07.000Z,-18.22,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240045_20240125_111913.pdf,-71.29,,1970-01-01T06:19:13.000Z,,9218,1,"65 km al S de Ilo, Ilo - Moquegua",2024-01-25T11:24:07.000Z,,,2024-0045,45,4,,2024-01-25T00:00:00.000Z
109,,0,II Atalaya,,2024-01-25T21:20:08.000Z,-10.92,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240046_20240125_191519.pdf,-73.97,,1970-01-01T14:15:19.000Z,,9219,1,"32 km al SO de Atalaya, Atalaya - Ucayali",2024-01-25T21:20:08.000Z,,,2024-0046,46,4.5,,2024-01-25T00:00:00.000Z
37,,0,III Atico,,2024-01-27T10:12:17.000Z,-16.38,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240047_20240127_100823.pdf,-74.04,,1970-01-01T05:08:23.000Z,,9220,1,"49 km al O de Atico, Caraveli - Arequipa",2024-01-27T10:12:17.000Z,,,2024-0047,47,4.4,,2024-01-27T00:00:00.000Z
56,,0,III Chilca,,2024-01-27T16:07:00.000Z,-12.52,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240048_20240127_160230.pdf,-76.92,,1970-01-01T11:02:30.000Z,,9221,1,"20 km al O de Chilca, Cañete - Lima",2024-01-27T16:07:00.000Z,,,2024-0048,48,3.5,,2024-01-27T00:00:00.000Z
38,,0,III Zorritos,,2024-01-28T05:21:44.000Z,-4.21,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240049_20240128_051858.pdf,-80.41,,1970-01-01T00:18:58.000Z,,9222,1,"66 km al SE de Zorritos, Contralmirante Villar - Tumbes",2024-01-28T05:21:44.000Z,,,2024-0049,49,4.5,,2024-01-28T00:00:00.000Z
684,,0,III Esperanza,,2024-01-28T09:44:05.000Z,-8.17,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240050_20240128_093850.pdf,-71.26,,1970-01-01T04:38:50.000Z,,9223,1,"188 km al N de Esperanza, Purus - Ucayali",2024-01-28T09:44:05.000Z,,,2024-0050,50,6.2,,2024-01-28T00:00:00.000Z
11,,0,III Maca,,2024-01-29T15:47:33.000Z,-15.78,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240051_20240129_154443.pdf,-71.75,,1970-01-01T10:44:43.000Z,,9224,1,"16 km al S de Maca, Caylloma - Arequipa",2024-01-29T15:47:33.000Z,,,2024-0051,51,3.6,,2024-01-29T00:00:00.000Z
46,,0,III Samanco,,2024-01-29T20:05:09.000Z,-9.58,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240052_20240129_200126.pdf,-78.69,,1970-01-01T15:01:26.000Z,,9225,1,"42 km al SO de Samanco, Santa - Ancash",2024-01-29T20:05:09.000Z,,,2024-0052,52,3.9,,2024-01-29T00:00:00.000Z
92,,0,III Chosica,,2024-01-29T22:09:18.000Z,-11.86,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240053_20240129_220456.pdf,-76.86,,1970-01-01T17:04:56.000Z,,9226,1,"19 km al NO de Chosica, Lima - Lima",2024-01-29T22:09:18.000Z,,,2024-0053,53,4.2,,2024-01-29T00:00:00.000Z
152,,0,,,2024-01-30T17:47:40.000Z,-8.49,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240054_20240130_174317.pdf,-74.71,,1970-01-01T12:43:17.000Z,,9227,1,"24 km al SO de Pucallpa, Coronel Portillo - Ucayali",2024-01-30T17:47:40.000Z,,,2024-0054,54,4.5,,2024-01-30T00:00:00.000Z
37,,0,,,2024-01-30T20:51:51.000Z,-3.05,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240055_20240130_204449.pdf,-77.77,,1970-01-01T15:44:49.000Z,,9228,1,"153 km al O de Pastaza, Datem del Marañón - Loreto",2024-01-30T20:51:51.000Z,,,2024-0055,55,4.1,,2024-01-30T00:00:00.000Z
151,,0,,,2024-01-31T01:15:23.000Z,-15.5,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240056_20240131_011138.pdf,-71.64,,1970-01-01T20:11:38.000Z,,9229,1,"15 km al N de Chivay, Caylloma - Arequipa",2024-01-31T01:15:23.000Z,,,2024-0056,56,4.3,,2024-01-30T00:00:00.000Z
29,,0,,,2024-01-31T12:21:10.000Z,-11.37,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240057_20240131_121422.pdf,-73.39,,1970-01-01T07:14:22.000Z,,9230,1,"83 km al SE de Atalaya, Atalaya - Ucayali",2024-01-31T12:21:10.000Z,,,2024-0057,57,4.2,,2024-01-31T00:00:00.000Z
12,,0,III Maca,,2024-01-31T19:08:58.000Z,-15.81,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240058_20240131_190600.pdf,-71.85,,1970-01-01T14:06:00.000Z,,9231,1,"21 km al SO de Maca, Caylloma - Arequipa",2024-01-31T19:08:58.000Z,,,2024-0058,58,3.6,,2024-01-31T00:00:00.000Z
128,,0,,,2024-02-01T00:10:06.000Z,-4.97,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240059_20240201_000730.pdf,-78.21,,1970-01-01T19:07:30.000Z,,9232,1,"57 km al SO de Sta. Maria De Nieva, Condorcanqui - Amazonas",2024-02-01T00:10:06.000Z,,,2024-0059,59,4.2,,2024-01-31T00:00:00.000Z
49,,0,III Mancora,,2024-02-01T06:00:27.000Z,-4.3,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240060_20240201_055701.pdf,-80.54,,1970-01-01T00:57:01.000Z,,9233,1,"59 km al E de Mancora, Talara - Piura",2024-02-01T06:00:27.000Z,,,2024-0060,60,3.7,,2024-02-01T00:00:00.000Z
58,,0,III Tacna,,2024-02-01T06:56:11.000Z,-18.3,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240061_20240201_064726.pdf,-70.31,,1970-01-01T01:47:26.000Z,,9234,1,"33 km al S de Tacna, Tacna - Tacna",2024-02-01T06:56:11.000Z,,,2024-0061,61,3.9,,2024-02-01T00:00:00.000Z
129,,0,,,2024-02-01T14:03:22.000Z,-16.71,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240062_20240201_135938.pdf,-71.24,,1970-01-01T08:59:38.000Z,,9235,1,"8 km al NO de La Capilla, General Sanchez Cerro - Moquegua",2024-02-01T14:03:22.000Z,,,2024-0062,62,4,,2024-02-01T00:00:00.000Z
121,,0,III Calana,,2024-02-02T05:37:06.000Z,-18.44,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240063_20240202_053111.pdf,-69.98,,1970-01-01T00:31:11.000Z,,9236,1,"56 km al S de Calana, Tacna - Tacna",2024-02-02T05:37:06.000Z,,,2024-0063,63,4.3,,2024-02-02T00:00:00.000Z
14,,0,III Satipo,,2024-02-02T13:31:12.000Z,-11.15,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240064_20240202_132457.pdf,-74.56,,1970-01-01T08:24:57.000Z,,9237,1,"14 km al NE de Satipo, Satipo - Junin",2024-02-02T13:31:12.000Z,,,2024-0064,64,4.5,,2024-02-02T00:00:00.000Z
12,,0,III Satipo,,2024-02-02T15:10:07.000Z,-11.21,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240065_20240202_150500.pdf,-74.55,,1970-01-01T10:05:00.000Z,,9238,1,"11 km al NE de Satipo, Satipo - Junin",2024-02-02T15:10:07.000Z,,,2024-0065,65,3.9,,2024-02-02T00:00:00.000Z
46,,0,,,2024-02-02T20:52:12.000Z,-4.05,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240066_20240202_204651.pdf,-80.59,,1970-01-01T15:46:51.000Z,,9239,1,"43 km al S de Zorritos, Contralmirante Villar - Tumbes",2024-02-02T20:52:12.000Z,,,2024-0066,66,4,,2024-02-02T00:00:00.000Z
20,,0,,,2024-02-03T02:43:49.000Z,-4.2,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240067_20240203_023637.pdf,-77.74,,1970-01-01T21:36:37.000Z,,9240,1,"45 km al N de Sta. Maria De Nieva, Condorcanqui - Amazonas",2024-02-03T02:43:49.000Z,,,2024-0067,67,4,,2024-02-02T00:00:00.000Z
20,,0,,,2024-02-03T08:22:38.000Z,-17.37,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240068_20240203_081752.pdf,-72.64,,1970-01-01T03:17:52.000Z,,9241,1,"77 km al SO de Mollendo, Islay - Arequipa",2024-02-03T08:22:38.000Z,,,2024-0068,68,4,,2024-02-03T00:00:00.000Z
49,,0,IV San Pedro De Lloc,,2024-02-04T01:14:57.000Z,-8.11,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240069_20240203_233051.pdf,-80.1,,1970-01-01T18:30:51.000Z,,9242,1,"100 km al SO de San Pedro De Lloc, Pacasmayo - La Libertad",2024-02-04T01:14:57.000Z,,,2024-0069,69,5.2,,2024-02-03T00:00:00.000Z
111,,0,III-IV Tacna,,2024-02-04T04:06:58.000Z,-19.67,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240070_20240204_040242.pdf,-70.07,,1970-01-01T23:02:42.000Z,,9243,1,"186 km al S de Tacna, Tacna - Tacna",2024-02-04T04:06:58.000Z,,,2024-0070,70,5,,2024-02-03T00:00:00.000Z
123,,0,,,2024-02-04T05:32:47.000Z,-10.94,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240071_20240204_053004.pdf,-76.45,,1970-01-01T00:30:04.000Z,,9244,1,"36 km al SO de Cerro De Pasco, Pasco - Pasco",2024-02-04T05:32:47.000Z,,,2024-0071,71,4.3,,2024-02-04T00:00:00.000Z
105,,0,II-III Aplao,,2024-02-04T16:34:02.000Z,-16.28,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240072_20240204_162951.pdf,-72.59,,1970-01-01T11:29:51.000Z,,9245,1,"26 km al SO de Aplao, Castilla - Arequipa",2024-02-04T16:34:02.000Z,,,2024-0072,72,4.1,,2024-02-04T00:00:00.000Z
20,,0,,,2024-02-04T20:21:16.000Z,-17.38,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240073_20240204_201716.pdf,-72.65,,1970-01-01T15:17:16.000Z,,9246,1,"78 km al SO de Mollendo, Islay - Arequipa",2024-02-04T20:21:16.000Z,,,2024-0073,73,4,,2024-02-04T00:00:00.000Z
52,,0,II Ancon,,2024-02-05T09:06:56.000Z,-11.9,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240074_20240205_090106.pdf,-77.37,,1970-01-01T04:01:06.000Z,,9247,1,"27 km al SO de Ancon, Lima - Lima",2024-02-05T09:06:56.000Z,,,2024-0074,74,3.4,,2024-02-05T00:00:00.000Z
35,,0,III Puerto Bermudez,,2024-02-05T17:47:27.000Z,-10.44,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20240075_20240205_174229.pdf,-75.18,,1970-01-01T12:42:29.000Z,,9248,1,"28 km al SO de Puerto Bermudez, Oxapampa - Pasco",2024-02-05T17:47:27.000Z,,,2024-0075,75,4,,2024-02-05T00:00:00.000Z
